Name,A,B,CDHSi,Conv_i,G,D,CDHSs,Conv_s,CDHS,Cls
Kepler-276 d,0.9,0.1,2.4158,50,0.1,0.9,1.076,51,2.4024,non-habitable
Kepler-277 b,0.1,0.9,3.4901,49,0.3,0.7,0.7386,51,3.4626,non-habitable
Kepler-277 c,0.7,0.3,2.7675,49,0.2,0.8,1.0111,49,2.7499,non-habitable
Kepler-279 c,0.8,0.2,2.9791,49,0.3,0.7,0.5111,50,2.9544,non-habitable
Kepler-279 d,0.8,0.2,2.6367,49,0.1,0.9,1.3246,49,2.6236,non-habitable
Kepler-280 b,0.9,0.1,1.3898,49,0.1,0.9,2.4046,49,1.3999,non-habitable
Kepler-280 c,0.9,0.1,1.9142,52,0.1,0.9,1.9828,49,1.9149,non-habitable
Kepler-282 b,0.9,0.1,0.995,49,0.2,0.8,0.8212,50,0.9933,non-habitable
Kepler-282 c,0.8,0.2,1.1404,49,0.1,0.9,1.5009,49,1.144,non-habitable
Kepler-282 d,0.1,0.9,4.1005,50,0.1,0.9,1.4623,51,4.0741,non-habitable
Kepler-282 e,0.8,0.2,2.8511,49,0.1,0.9,1.2239,51,2.8348,non-habitable
Kepler-283 b,0.9,0.1,2.0395,50,0.1,0.9,1.1176,49,2.0303,non-habitable
Kepler-283 c,0.9,0.1,1.7342,52,0.1,0.9,0.6133,50,1.723,mesoplanet
Kepler-284 b,0.9,0.1,2.1461,49,0.1,0.9,1.4638,50,2.1393,non-habitable
Kepler-285 b,0.9,0.1,1.2974,49,0.1,0.9,2.0613,49,1.305,non-habitable
Kepler-285 c,0.9,0.1,1.0958,49,0.1,0.9,1.5656,49,1.1005,non-habitable
Kepler-286 b,0.9,0.1,1.2061,49,0.1,0.9,2.4392,50,1.2184,non-habitable
Kepler-286 c,0.8,0.2,1.2812,49,0.1,0.9,2.0356,49,1.2887,non-habitable
Kepler-286 d,0.9,0.1,1.2887,49,0.1,0.9,1.7255,50,1.2931,non-habitable
Kepler-286 e,0.9,0.1,1.6968,52,0.1,0.9,1.1478,50,1.6913,non-habitable
Kepler-287 b,0.9,0.1,2.2355,49,0.1,0.9,1.4593,49,2.2277,non-habitable
Kepler-288 b,0.9,0.1,1.6032,52,0.1,0.9,2.0227,50,1.6074,non-habitable
Kepler-289 b,0.9,0.1,1.9325,52,0.1,0.9,1.1986,49,1.9252,non-habitable
Kepler-290 b,0.9,0.1,2.1562,49,0.1,0.9,1.2811,49,2.1474,non-habitable
Kepler-291 b,0.9,0.1,2.0683,49,0.1,0.9,2.3867,49,2.0715,non-habitable
Kepler-291 c,0.9,0.1,1.8004,50,0.3,0.7,0.5791,52,1.7882,non-habitable
Kepler-292 b,0.9,0.1,1.28,53,0.1,0.9,2.0655,49,1.2879,non-habitable
Kepler-292 c,0.9,0.1,1.4172,49,0.1,0.9,1.8789,49,1.4218,non-habitable
Kepler-292 d,0.9,0.1,2.136,52,0.1,0.9,1.684,49,2.1315,non-habitable
Kepler-292 f,0.9,0.1,2.2571,49,0.1,0.9,1.2528,49,2.2471,non-habitable
Kepler-294 b,0.9,0.1,1.6968,49,0.1,0.9,2.2203,50,1.702,non-habitable
Kepler-295 b,0.9,0.1,1.1873,51,0.1,0.9,1.4163,49,1.1896,non-habitable
Kepler-295 c,0.9,0.1,1.1334,50,0.1,0.9,1.2051,53,1.1341,non-habitable
Kepler-295 d,0.9,0.1,1.3162,51,0.1,0.9,1.0848,49,1.3139,non-habitable
Kepler-296 b,0.9,0.1,0.9306,50,0.1,0.9,1.3116,49,0.9344,non-habitable
Kepler-296 c,0.9,0.1,2.0582,49,0.1,0.9,1.2963,49,2.0506,non-habitable
Kepler-296 d,0.9,0.1,2.1764,49,0.1,0.9,0.9384,49,2.164,non-habitable
Kepler-296 e,0.9,0.1,1.4273,49,0.1,0.9,0.6254,49,1.4193,mesoplanet
Kepler-296 f,0.8,0.2,1.6091,49,0.1,0.9,0.5057,49,1.5981,psychroplanet
Kepler-298 b,0.9,0.1,1.8753,49,0.1,0.9,1.1438,49,1.868,non-habitable
Kepler-298 c,0.9,0.1,1.8465,50,0.1,0.9,0.9172,49,1.8372,non-habitable
Kepler-298 d,0.9,0.1,2.4082,49,0.1,0.9,0.7066,49,2.3912,mesoplanet
Kepler-299 b,0.9,0.1,1.28,49,0.1,0.9,2.2529,49,1.2897,non-habitable
Kepler-299 d,0.8,0.2,1.7039,49,0.1,0.9,1.4862,51,1.7017,non-habitable
Kepler-299 e,0.9,0.1,1.7903,49,0.1,0.9,1.145,49,1.7838,non-habitable
Kepler-300 b,0.9,0.1,1.6032,50,0.1,0.9,1.6045,49,1.6032,non-habitable
Kepler-300 c,0.9,0.1,2.1562,52,0.2,0.8,0.6778,50,2.1414,non-habitable
Kepler-301 b,0.9,0.1,1.2974,49,0.1,0.9,2.2983,50,1.3074,non-habitable
Kepler-301 c,0.9,0.1,1.2974,49,0.1,0.9,1.8399,49,1.3028,non-habitable
Kepler-301 d,0.9,0.1,1.6766,49,0.1,0.9,1.4627,49,1.6745,non-habitable
Kepler-303 b,0.8,0.2,0.8719,49,0.2,0.8,0.7054,50,0.8702,non-habitable
Kepler-303 c,0.9,0.1,1.1146,49,0.2,0.8,0.5415,49,1.1089,non-habitable
Kepler-304 c,0.9,0.1,2.0784,49,0.1,0.9,1.5521,49,2.0731,non-habitable
Kepler-304 e,0.9,0.1,1.1698,49,0.1,0.9,2.0152,49,1.1783,non-habitable
Kepler-306 b,0.9,0.1,1.4634,50,0.1,0.9,1.603,53,1.4648,non-habitable
Kepler-306 c,0.9,0.1,2.2571,49,0.2,0.8,0.8733,49,2.2433,non-habitable
Kepler-306 d,0.9,0.1,2.3679,49,0.1,0.9,1.2068,49,2.3563,non-habitable
Kepler-306 e,0.8,0.2,2.0867,50,0.2,0.8,0.5518,49,2.0714,non-habitable
Kepler-307 b,0.9,0.1,2.0828,49,0.1,0.9,1.6255,53,2.0782,non-habitable
Kepler-307 c,0.7,0.3,1.2564,53,0.2,0.8,0.772,49,1.2516,non-habitable
Kepler-308 b,0.9,0.1,2.0294,49,0.1,0.9,1.7095,50,2.0262,non-habitable
Kepler-308 c,0.9,0.1,2.0683,50,0.1,0.9,1.5027,49,2.0626,non-habitable
Kepler-309 b,0.9,0.1,1.5009,49,0.1,0.9,1.4352,49,1.5002,non-habitable
Kepler-310 b,0.6,0.4,1.0736,49,0.1,0.9,1.3695,49,1.0766,non-habitable
Kepler-310 d,0.9,0.1,2.3679,50,0.1,0.9,0.9204,50,2.3534,non-habitable
Kepler-311 b,0.9,0.1,1.6305,49,0.1,0.9,1.8536,49,1.6327,non-habitable
Kepler-311 c,0.9,0.1,1.3811,49,0.1,0.9,1.4509,50,1.3818,non-habitable
Kepler-312 b,0.9,0.1,1.2524,49,0.1,0.9,3.1641,50,1.2715,non-habitable
Kepler-314 b,0.9,0.1,0.829,49,0.3,0.7,0.4726,49,0.8254,non-habitable
Kepler-316 b,0.7,0.3,1.0058,49,0.1,0.9,1.4989,49,1.0107,non-habitable
Kepler-316 c,0.9,0.1,1.1234,49,0.1,0.9,1.0929,49,1.1231,non-habitable
Kepler-317 b,0.8,0.2,1.9049,49,0.2,0.8,1.0378,50,1.8962,non-habitable
Kepler-317 c,0.9,0.1,1.6406,49,0.2,0.8,0.8695,49,1.6329,non-habitable
Kepler-319 b,0.9,0.1,1.5571,49,0.3,0.7,0.5346,49,1.5469,non-habitable
Kepler-319 d,0.9,0.1,2.1865,50,0.1,0.9,1.1759,49,2.1764,non-habitable
Kepler-320 b,0.9,0.1,1.1146,49,0.2,0.8,0.9296,53,1.1127,non-habitable
Kepler-320 c,0.9,0.1,1.3249,49,0.1,0.9,1.5184,49,1.3268,non-habitable
Kepler-321 b,0.9,0.1,1.6968,50,0.1,0.9,2.1849,49,1.7017,non-habitable
Kepler-321 c,0.9,0.1,2.2254,49,0.1,0.9,1.7252,49,2.2204,non-habitable
Kepler-322 b,0.9,0.1,0.995,50,0.2,0.8,1.1253,49,0.9963,non-habitable
Kepler-322 c,0.9,0.1,1.6032,49,0.1,0.9,1.8975,50,1.6061,non-habitable
Kepler-323 b,0.9,0.1,1.3811,49,0.1,0.9,2.9903,52,1.3972,non-habitable
Kepler-323 c,0.9,0.1,1.5571,50,0.1,0.9,2.4476,49,1.566,non-habitable
Kepler-324 b,0.9,0.1,1.1146,49,0.3,0.7,0.4401,50,1.1079,non-habitable
Kepler-326 b,0.8,0.2,1.4089,49,0.1,0.9,2.0879,52,1.4157,non-habitable
Kepler-326 c,0.7,0.3,1.2618,50,0.1,0.9,1.6856,52,1.266,non-habitable
Kepler-326 d,0.8,0.2,1.148,49,0.1,0.9,1.4777,49,1.1513,non-habitable
Kepler-327 b,0.9,0.1,1.087,49,0.1,0.9,1.3062,51,1.0892,non-habitable
Kepler-327 c,0.9,0.1,1.0139,49,0.1,0.9,1.0517,50,1.0143,non-habitable
Kepler-327 d,0.9,0.1,1.6492,51,0.1,0.9,0.8707,49,1.6414,non-habitable
Kepler-328 b,0.9,0.1,2.2518,49,0.1,0.9,1.1484,49,2.2408,non-habitable
Kepler-329 b,0.9,0.1,1.3523,52,0.1,0.9,1.1131,50,1.3499,non-habitable
Kepler-329 c,0.9,0.1,1.8465,50,0.1,0.9,0.9101,49,1.8371,non-habitable
Kepler-330 b,0.8,0.2,1.2561,51,0.1,0.9,1.3599,49,1.2571,non-habitable
Kepler-330 c,0.9,0.1,1.8667,50,0.1,0.9,1.1997,49,1.86,non-habitable
Kepler-331 b,0.9,0.1,1.7342,50,0.1,0.9,1.1217,50,1.7281,non-habitable
Kepler-331 c,0.9,0.1,1.7615,50,0.1,0.9,0.9225,49,1.7531,non-habitable
Kepler-331 d,0.7,0.3,1.4508,52,0.1,0.9,0.7641,49,1.4439,non-habitable
Kepler-332 b,0.8,0.2,1.1074,49,0.1,0.9,1.3342,49,1.1097,non-habitable
Kepler-332 c,0.8,0.2,1.0467,50,0.2,0.8,0.5701,49,1.0419,non-habitable
Kepler-332 d,0.9,0.1,1.151,49,0.1,0.9,0.8788,49,1.1483,non-habitable
Kepler-333 b,0.9,0.1,1.28,50,0.1,0.9,0.9587,52,1.2768,non-habitable
Kepler-333 c,0.9,0.1,1.087,49,0.1,0.9,0.7779,51,1.0839,non-habitable
Kepler-334 b,0.9,0.1,1.0958,50,0.2,0.8,0.9598,49,1.0944,non-habitable
Kepler-334 c,0.9,0.1,1.3811,49,0.1,0.9,1.5614,51,1.3829,non-habitable
Kepler-334 d,0.9,0.1,1.3624,49,0.2,0.8,0.6919,50,1.3557,non-habitable
Kepler-336 b,0.9,0.1,1.0039,51,0.1,0.9,2.7274,51,1.0211,non-habitable
Kepler-336 c,0.9,0.1,2.0006,52,0.1,0.9,1.9335,49,1.9999,non-habitable
Kepler-336 d,0.9,0.1,2.2672,50,0.1,0.9,1.5884,49,2.2604,non-habitable
Kepler-337 b,0.9,0.1,1.4735,49,0.1,0.9,2.7904,49,1.4867,non-habitable
Kepler-337 c,0.9,0.1,1.9617,49,0.1,0.9,2.1266,49,1.9633,non-habitable
Kepler-338 b,0.9,0.1,2.4874,49,0.1,0.9,2.0725,49,2.4833,non-habitable
Kepler-338 c,0.8,0.2,2.2969,49,0.1,0.9,1.7449,49,2.2914,non-habitable
Kepler-338 e,0.1,0.9,2.0861,49,0.1,0.9,2.227,49,2.0875,non-habitable
Kepler-339 b,0.8,0.2,1.3238,49,0.1,0.9,1.7788,50,1.3284,non-habitable
Kepler-339 c,0.7,0.3,1.072,50,0.1,0.9,1.5668,49,1.0769,non-habitable
Kepler-339 d,0.9,0.1,1.1334,53,0.1,0.9,1.392,49,1.136,non-habitable
Kepler-341 b,0.8,0.2,1.1227,51,0.2,0.8,0.9842,51,1.1213,non-habitable
Kepler-341 c,0.9,0.1,1.6305,49,0.1,0.9,1.8263,49,1.6325,non-habitable
Kepler-341 d,0.9,0.1,1.7716,52,0.1,0.9,1.3037,51,1.7669,non-habitable
Kepler-341 e,0.9,0.1,1.9041,50,0.1,0.9,1.1729,49,1.8968,non-habitable
Kepler-342 b,0.9,0.1,2.1562,49,0.1,0.9,1.8728,50,2.1534,non-habitable
Kepler-342 c,0.9,0.1,1.8753,49,0.1,0.9,1.5614,49,1.8722,non-habitable
Kepler-342 d,0.9,0.1,2.3982,49,0.2,0.8,0.85,49,2.3827,non-habitable
Kepler-342 e,0.9,0.1,0.8759,50,0.1,0.9,3.1652,49,0.8988,non-habitable
Kepler-343 b,0.9,0.1,2.3162,49,0.1,0.9,2.0892,49,2.3139,non-habitable
Kepler-343 c,0.8,0.2,1.8496,49,0.1,0.9,1.5378,49,1.8465,non-habitable
Kepler-345 b,0.1,0.9,0.7938,50,0.1,0.9,1.1122,49,0.797,non-habitable
Kepler-345 c,0.9,0.1,1.1698,49,0.1,0.9,1.1129,50,1.1692,non-habitable
Kepler-347 b,0.9,0.1,1.8854,49,0.1,0.9,1.6353,50,1.8829,non-habitable
Kepler-347 c,0.9,0.1,1.6766,51,0.1,0.9,1.2916,49,1.6728,non-habitable
Kepler-348 b,0.9,0.1,1.4634,49,0.1,0.9,2.1309,49,1.4701,non-habitable
Kepler-348 c,0.9,0.1,1.2887,49,0.1,0.9,1.614,49,1.292,non-habitable
Kepler-349 b,0.9,0.1,1.8192,52,0.3,0.7,0.5612,50,1.8066,non-habitable
Kepler-349 c,0.9,0.1,1.8753,51,0.3,0.7,0.4845,49,1.8614,non-habitable
Kepler-350 b,0.9,0.1,1.7716,49,0.1,0.9,1.9062,52,1.7729,non-habitable
Kepler-350 d,0.9,0.1,2.4375,50,0.1,0.9,1.5522,49,2.4286,non-habitable
Kepler-352 b,0.9,0.1,0.857,50,0.1,0.9,1.2751,49,0.8612,non-habitable
Kepler-352 c,0.9,0.1,1.2061,50,0.1,0.9,1.1654,52,1.2057,non-habitable
Kepler-353 b,0.9,0.1,0.8759,49,0.1,0.9,1.027,51,0.8774,non-habitable
Kepler-353 c,0.9,0.1,1.3349,49,0.3,0.7,0.3021,49,1.3246,non-habitable
Kepler-354 b,0.9,0.1,1.7615,49,0.1,0.9,1.4658,51,1.7585,non-habitable
Kepler-354 c,0.9,0.1,1.2699,50,0.1,0.9,1.0112,49,1.2673,non-habitable
Kepler-354 d,0.9,0.1,1.2061,49,0.3,0.7,0.275,49,1.1968,non-habitable
Kepler-355 b,0.9,0.1,1.4086,49,0.1,0.9,1.6811,49,1.4113,non-habitable
Kepler-356 b,0.9,0.1,1.5095,49,0.1,0.9,2.3872,49,1.5183,non-habitable
Kepler-356 c,0.9,0.1,1.7241,49,0.1,0.9,1.7977,51,1.7248,non-habitable
Kepler-357 b,0.9,0.1,1.7615,49,0.1,0.9,1.61,52,1.76,non-habitable
Kepler-360 b,0.9,0.1,1.5844,49,0.1,0.9,2.4088,49,1.5926,non-habitable
Kepler-360 c,0.8,0.2,1.9151,49,0.1,0.9,1.9862,51,1.9158,non-habitable
Kepler-361 b,0.9,0.1,1.3898,50,0.1,0.9,1.9878,53,1.3958,non-habitable
Kepler-362 b,0.9,0.1,0.8759,50,0.2,0.8,0.6748,49,0.8739,non-habitable
Kepler-362 c,0.9,0.1,1.3898,49,0.1,0.9,0.9935,49,1.3858,non-habitable
Kepler-363 b,0.9,0.1,1.1234,49,0.1,0.9,2.3921,49,1.1361,non-habitable
Kepler-363 c,0.9,0.1,1.6219,50,0.2,0.8,1.0674,53,1.6164,non-habitable
Kepler-363 d,0.9,0.1,1.9617,49,0.1,0.9,1.8379,49,1.9605,non-habitable
Kepler-364 b,0.9,0.1,1.4908,49,0.1,0.9,1.4276,50,1.4902,non-habitable
Kepler-364 c,0.9,0.1,2.0582,49,0.1,0.9,1.1921,49,2.0495,non-habitable
Kepler-365 b,0.8,0.2,1.8671,49,0.1,0.9,1.7459,49,1.8659,non-habitable
Kepler-365 c,0.9,0.1,1.5744,49,0.1,0.9,1.4596,50,1.5733,non-habitable
Kepler-366 b,0.9,0.1,1.4086,50,0.1,0.9,2.3872,49,1.4184,non-habitable
Kepler-366 c,0.9,0.1,1.7155,49,0.1,0.9,1.6722,50,1.7151,non-habitable
Kepler-367 b,0.9,0.1,1.2612,49,0.1,0.9,0.8196,49,1.2568,non-habitable
Kepler-367 c,0.7,0.3,1.1117,50,0.2,0.8,0.4123,53,1.1047,non-habitable
Kepler-369 b,0.9,0.1,1.1058,49,0.1,0.9,1.2088,50,1.1068,non-habitable
Kepler-369 c,0.9,0.1,1.3624,49,0.1,0.9,0.7763,49,1.3565,non-habitable
Kepler-370 b,0.9,0.1,1.5283,49,0.1,0.9,1.9837,51,1.5329,non-habitable
Kepler-370 c,0.8,0.2,1.7417,49,0.1,0.9,1.3574,49,1.7379,non-habitable
Kepler-371 b,0.9,0.1,1.8091,51,0.1,0.9,1.1824,49,1.8028,non-habitable
Kepler-371 c,0.9,0.1,1.7054,49,0.1,0.9,0.9722,49,1.6981,non-habitable
Kepler-372 b,0.9,0.1,1.3162,49,0.1,0.9,2.0425,50,1.3235,non-habitable
Kepler-372 c,0.9,0.1,1.9905,49,0.2,0.8,0.8932,51,1.9795,non-habitable
Kepler-372 d,0.9,0.1,1.6219,50,0.1,0.9,1.3815,49,1.6195,non-habitable
Kepler-373 b,0.9,0.1,1.3162,50,0.2,0.8,0.9191,50,1.3122,non-habitable
Kepler-373 c,0.9,0.1,1.2061,49,0.1,0.9,1.2785,49,1.2068,non-habitable
Kepler-374 b,0.8,0.2,0.9981,49,0.2,0.8,1.2024,50,1.0001,non-habitable
Kepler-374 c,0.8,0.2,1.0567,49,0.1,0.9,2.1525,51,1.0677,non-habitable
Kepler-374 d,0.8,0.2,1.231,51,0.1,0.9,1.9442,50,1.2381,non-habitable
Kepler-375 b,0.9,0.1,1.3898,49,0.1,0.9,1.4436,52,1.3903,non-habitable
Kepler-376 b,0.9,0.1,1.0416,51,0.1,0.9,2.0772,49,1.052,non-habitable
Kepler-376 c,0.8,0.2,1.6441,49,0.1,0.9,1.6509,50,1.6442,non-habitable
Kepler-377 b,0.6,0.4,1.2136,49,0.2,0.8,0.8669,49,1.2101,non-habitable
Kepler-377 c,0.9,0.1,1.9718,49,0.1,0.9,1.42,49,1.9663,non-habitable
Kepler-378 b,0.1,0.9,0.8038,49,0.1,0.9,0.9461,49,0.8052,non-habitable
Kepler-378 c,0.1,0.9,0.7794,49,0.1,0.9,0.7926,51,0.7795,non-habitable
Kepler-379 b,0.9,0.1,1.5931,49,0.1,0.9,1.5469,49,1.5926,non-habitable
Kepler-379 c,0.9,0.1,2.1865,49,0.1,0.9,1.1873,49,2.1765,non-habitable
Kepler-380 b,0.9,0.1,1.1598,50,0.1,0.9,2.3133,49,1.1713,non-habitable
Kepler-380 c,0.9,0.1,1.2337,49,0.1,0.9,1.921,49,1.2406,non-habitable
Kepler-381 b,0.9,0.1,0.9762,49,0.1,0.9,2.2691,49,0.9891,non-habitable
Kepler-381 c,0.9,0.1,1.0958,49,0.1,0.9,1.7947,49,1.1028,non-habitable
Kepler-382 b,0.9,0.1,1.28,49,0.1,0.9,1.8795,49,1.286,non-habitable
Kepler-382 c,0.9,0.1,1.5283,49,0.1,0.9,1.5122,50,1.5281,non-habitable
Kepler-383 b,0.8,0.2,1.2411,49,0.1,0.9,1.109,49,1.2398,non-habitable
Kepler-383 c,0.8,0.2,1.1732,51,0.1,0.9,0.8579,49,1.17,non-habitable
Kepler-384 b,0.9,0.1,1.0958,52,0.1,0.9,1.1618,49,1.0965,non-habitable
Kepler-384 c,0.9,0.1,1.1058,50,0.1,0.9,0.956,49,1.1043,non-habitable
Kepler-386 b,0.9,0.1,1.3436,49,0.1,0.9,1.278,52,1.3429,non-habitable
Kepler-386 c,0.9,0.1,1.5196,49,0.2,0.8,0.5955,49,1.5104,non-habitable
Kepler-387 b,0.8,0.2,0.9981,51,0.1,0.9,1.7854,49,1.006,non-habitable
Kepler-387 c,0.9,0.1,0.8759,49,0.1,0.9,1.4942,53,0.8821,non-habitable
Kepler-388 b,0.2,0.8,0.818,49,0.1,0.9,1.4294,50,0.8241,non-habitable
Kepler-388 c,0.9,0.1,0.857,49,0.1,0.9,0.9599,49,0.858,non-habitable
Kepler-389 b,0.9,0.1,1.4547,52,0.1,0.9,1.9476,50,1.4596,non-habitable
Kepler-389 c,0.9,0.1,1.4086,49,0.1,0.9,1.2683,49,1.4072,non-habitable
Kepler-390 b,0.5,0.5,0.82,49,0.2,0.8,0.6999,49,0.8188,non-habitable
Kepler-390 c,0.1,0.9,0.8069,49,0.1,0.9,1.1605,52,0.8104,non-habitable
Kepler-392 b,0.8,0.2,0.9725,51,0.2,0.8,0.9804,50,0.9726,non-habitable
Kepler-392 c,0.9,0.1,1.0781,49,0.1,0.9,1.6633,50,1.084,non-habitable
Kepler-393 b,0.9,0.1,1.2524,50,0.2,0.8,0.9857,50,1.2497,non-habitable
Kepler-393 c,0.9,0.1,1.2887,49,0.1,0.9,1.7037,49,1.2928,non-habitable
Kepler-394 b,0.9,0.1,1.5383,49,0.2,0.8,1.0281,49,1.5332,non-habitable
Kepler-394 c,0.9,0.1,1.5931,50,0.1,0.9,1.7498,49,1.5947,non-habitable
Kepler-395 b,0.9,0.1,1.0139,49,0.1,0.9,1.0985,49,1.0147,non-habitable
Kepler-395 c,0.9,0.1,1.28,51,0.1,0.9,0.7329,49,1.2745,non-habitable
Kepler-396 b,0.9,0.1,3.2253,49,0.1,0.9,0.9935,49,3.203,non-habitable
Kepler-397 b,0.9,0.1,2.3579,49,0.1,0.9,1.2166,49,2.3465,non-habitable
Kepler-398 b,0.9,0.1,0.9217,50,0.1,0.9,1.3539,49,0.926,non-habitable
Kepler-398 c,0.9,0.1,0.995,49,0.1,0.9,1.0221,49,0.9953,non-habitable
Kepler-399 b,0.8,0.2,0.9391,49,0.2,0.8,0.6078,49,0.9358,non-habitable
Kepler-399 c,0.9,0.1,1.3811,52,0.1,0.9,1.0483,52,1.3778,non-habitable
Kepler-399 d,0.9,0.1,1.8091,49,0.1,0.9,0.8866,49,1.7999,non-habitable
Kepler-400 b,0.8,0.2,1.5215,49,0.1,0.9,1.812,49,1.5244,non-habitable
Kepler-400 c,0.9,0.1,1.436,49,0.1,0.9,1.4829,50,1.4365,non-habitable
Kepler-401 b,0.9,0.1,1.6406,49,0.1,0.9,1.735,49,1.6415,non-habitable
Kepler-401 c,0.9,0.1,2.0582,51,0.1,0.9,1.2899,49,2.0505,non-habitable
Kepler-402 b,0.9,0.1,1.1873,50,0.1,0.9,2.35,49,1.1989,non-habitable
Kepler-402 c,0.9,0.1,1.5009,49,0.3,0.7,0.5706,50,1.4916,non-habitable
Kepler-402 d,0.9,0.1,1.3349,49,0.1,0.9,1.8925,49,1.3405,non-habitable
Kepler-402 e,0.9,0.1,1.4086,52,0.1,0.9,1.7803,49,1.4123,non-habitable
Kepler-403 b,0.8,0.2,1.1807,50,0.1,0.9,2.0286,49,1.1892,non-habitable
Kepler-403 c,0.8,0.2,1.6062,49,0.3,0.7,0.3734,49,1.5939,non-habitable
Kepler-404 b,0.9,0.1,1.2337,49,0.1,0.9,1.4022,51,1.2354,non-habitable
Kepler-404 c,0.9,0.1,1.6406,50,0.1,0.9,1.3795,49,1.638,non-habitable
Kepler-405 b,0.9,0.1,1.9905,49,0.2,0.8,0.8969,49,1.9796,non-habitable
Kepler-406 b,0.1,0.9,2.0727,50,0.1,0.9,2.496,49,2.0769,non-habitable
Kepler-406 c,0.1,0.9,3.7329,53,0.1,0.9,2.0356,50,3.7159,non-habitable
Kepler-408 b,0.1,0.9,8.9208,49,0.1,0.9,2.9294,52,8.8609,non-habitable
Kepler-409 b,0.1,0.9,10.3416,51,0.3,0.7,0.393,49,10.2421,non-habitable
Kepler-411 b,0.9,0.1,1.8004,49,0.1,0.9,1.9461,49,1.8019,non-habitable
Kepler-413(AB) b,0.9,0.1,3.6739,49,0.1,0.9,0.7901,50,3.6451,non-habitable
Kepler-431 b,0.1,0.9,0.8049,50,0.1,0.9,1.768,50,0.8145,non-habitable
Kepler-431 c,0.1,0.9,0.7771,52,0.1,0.9,1.6171,51,0.7855,non-habitable
Kepler-431 d,0.9,0.1,1.087,50,0.1,0.9,1.5751,50,1.0919,non-habitable
Kepler-436 c,0.9,0.1,2.2355,49,0.1,0.9,1.1359,53,2.2245,non-habitable
Kepler-437 b,0.9,0.1,2.0481,52,0.1,0.9,0.7472,50,2.0351,non-habitable
Kepler-438 b,0.8,0.2,1.0721,49,0.2,0.8,0.3463,53,1.0648,mesoplanet
Kepler-439 b,0.8,0.2,2.0562,49,0.1,0.9,0.7359,50,2.043,non-habitable
Kepler-440 b,0.9,0.1,1.7802,49,0.1,0.9,0.6628,49,1.769,mesoplanet
Kepler-441 b,0.9,0.1,1.5744,49,0.1,0.9,0.4602,49,1.5633,non-habitable
Kepler-442 b,0.8,0.2,1.2561,49,0.1,0.9,0.5515,49,1.2491,psychroplanet
Kepler-443 b,0.9,0.1,2.2355,49,0.1,0.9,0.6462,50,2.2196,mesoplanet
Kepler-444 b,0.1,0.9,0.6839,49,0.1,0.9,1.5055,50,0.6921,non-habitable
Kepler-444 c,0.3,0.7,0.6601,51,0.1,0.9,1.444,50,0.6679,non-habitable
Kepler-444 d,0.1,0.9,0.7331,53,0.1,0.9,1.3317,49,0.7391,non-habitable
Kepler-444 e,0.1,0.9,0.7331,50,0.2,0.8,0.5987,49,0.7318,non-habitable
Kepler-444 f,0.1,0.9,0.7782,49,0.1,0.9,1.1822,49,0.7822,non-habitable
Kepler-445 b,0.1,0.9,1.607,49,0.2,0.8,0.544,49,1.5964,non-habitable
Kepler-445 c,0.8,0.2,1.8459,53,0.1,0.9,0.8087,49,1.8355,non-habitable
Kepler-445 d,0.2,0.8,1.6511,50,0.1,0.9,0.7,49,1.6416,non-habitable
Kepler-446 b,0.9,0.1,1.4809,50,0.1,0.9,1.1887,49,1.478,non-habitable
Kepler-446 c,0.1,0.9,2.0191,49,0.1,0.9,0.9832,52,2.0087,non-habitable
Kepler-446 d,0.9,0.1,1.337,49,0.1,0.9,0.8443,49,1.3321,non-habitable
Kepler-449 b,0.9,0.1,1.9617,50,0.1,0.9,1.8307,49,1.9604,non-habitable
Kepler-450 d,0.9,0.1,0.839,49,0.2,0.8,0.9612,51,0.8402,non-habitable
Kepler-452 b,0.9,0.1,1.5657,49,0.2,0.8,0.3726,53,1.5538,mesoplanet
Kepler-454 b,0.9,0.1,2.0287,49,0.1,0.9,1.6315,49,2.0247,non-habitable
Kepler-457 b,0.9,0.1,2.2571,49,0.2,0.8,0.9479,49,2.244,non-habitable
Kepler-457 c,0.9,0.1,2.2571,49,0.1,0.9,1.202,52,2.2465,non-habitable
Kepler-466 c,0.8,0.2,1.1807,49,0.1,0.9,2.1938,49,1.1908,non-habitable
Kepler-467 b,0.9,0.1,2.1562,50,0.1,0.9,1.5295,52,2.1499,non-habitable
Kepler-475 b,0.8,0.2,2.3097,50,0.1,0.9,2.0224,49,2.3068,non-habitable
Kepler-477 b,0.9,0.1,1.9819,49,0.1,0.9,1.4109,49,1.9762,non-habitable
Kepler-479 b,0.9,0.1,2.0294,50,0.1,0.9,1.3899,50,2.023,non-habitable
Kepler-481 b,0.9,0.1,2.4082,50,0.1,0.9,1.8419,49,2.4025,non-habitable
Kepler-482 b,0.9,0.1,2.2672,49,0.1,0.9,0.8611,53,2.2531,non-habitable
Kepler-484 b,0.9,0.1,2.1764,49,0.1,0.9,1.6222,49,2.1709,non-habitable
Kepler-496 b,0.9,0.1,2.2254,49,0.1,0.9,1.6058,49,2.2192,non-habitable
Kepler-499 b,0.9,0.1,2.0784,49,0.1,0.9,1.7826,49,2.0754,non-habitable
Kepler-504 b,0.9,0.1,1.5283,49,0.3,0.7,0.2684,49,1.5157,non-habitable
